category,resolved_by,issue,record_type,record_id,venue_name,operator,what_the_pipeline_produced,source,snippet
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-de10f3e022,Brandeis,Sodexo,2013-01-01 to ? [unknown],|University Wire; Carlsbad | 2016-11-14,
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-25d8d56851,Charles Egeler Reception and Guidance Center,Trinity Services Group,? to ? [unknown],"|Detroit Free Press (1923-), General edition; Detroit | 2016-09-09",
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-3a13a82a20,Clemson,Aramark,1969-01-01 to ? [unknown],|Food Management; Cleveland | 2016-12-01,
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-7e1ed4c8b1,Cotton Correctional Facility,Trinity Food Services,2015-09-01 to ? [unknown],"|Lansing State Journal (1980-); Lansing, Michigan | 2016-09-07; |Detroit Free Press; Detroit, Mich. | 2016-09-07; |Lansing State Journal; Lansing, Mich. | 2016-09-07",
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-cee73f1eeb,Cotton Correctional Facility,Aramark Correctional Services,? to 2015-09-01 [ended/lost_bid],"|Lansing State Journal (1980-); Lansing, Michigan | 2016-09-07",
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-53ceb594d2,David Ross Sports Village,Sodexo,2016-11-01 to ? [unknown],|Nottingham Evening Post; Nottingham (UK) | 2016-11-08,
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-11146b558f,El Paso County Criminal Justice Center,Trinity Services Group,2016-09-01 to ? [unknown],|Colorado Springs Independent; Colorado Springs | 2017-02-07,
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-423dc621d5,El Paso County Criminal Justice Center,Aramark Correctional Services LLC,? to 2016-08-31 [ended/lost_bid],|Colorado Springs Independent; Colorado Springs | 2017-02-07,
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-ccc7becec3,El Paso County jail,Aramark Correctional Services,2016-11-22 to ? [unknown],"|El Paso Times (1921-); El Paso, Texas | 2016-11-22",
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-0f3163fcef,FGCU,Compass,? to ? [unknown],"|The News Press; Fort Myers, Fla. | 2016-08-17; |Fort Myers News-Press (1931-); Fort Myers, Florida | 2016-08-17",
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-4b8ea03742,FGCU,Aramark,? to ? [unknown],"|The News Press; Fort Myers, Fla. | 2016-08-17; |Fort Myers News-Press (1931-); Fort Myers, Florida | 2016-08-17",
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-bc45b6dc9c,FSU,Aramark Food Services,? to 2018-07-01 [ended/other],"|Tallahassee Democrat; Tallahassee, Fla. | 2016-12-12",
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-4dec4c4ff7,Georgetown,Aramark,? to ? [unknown],|University Wire; Carlsbad | 2016-11-04,
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-8a22a8f700,Georgetown University,Aramark,? to ? [unknown],|University Wire; Carlsbad | 2016-11-04,
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-15f0ba88cc,Harvard,Harvard University Dining Services,? to ? [unknown],|University Wire; Carlsbad | 2016-10-26,
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-9d2c03dd3b,Huron Lodge,Aramark,? to ? [unknown],"|Windsor Star (1959-); Windsor, Ontario | 2017-01-18",
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-9a51aea640,ICA,Sodexo,? to ? [unknown],|London Evening Standard (2011-2018); London (UK) | 2016-10-19,"…tensive and require caution and precision. For that reason, a variety of kosher certification agencies exist to inspect food service establishments and manufacturers, assuring Jews that proper preparations were taken. Rabbi Zalman Krems is the kashrus administ…"
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-608ca00da2,Ionia Correctional Facility,Trinity Food Services,? to ? [unknown],"|Lansing State Journal; Lansing, Mich. | 2016-09-07",
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-352ca57ab4,JMU Dining Services,Aramark,2000-01-01 to ? [unknown],|University Wire; Carlsbad | 2016-11-03; |University Wire; Carlsbad | 2016-11-02,
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-162fa874a2,Lafayette General Health,Aramark,? to 2016-12-12 [ended/self_op_conversion],"|The Daily Advertiser; Lafayette, La. | 2016-10-11",
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-6683442c97,Lafayette General Medical Center,Aramark Healthcare Services,? to 2016-12-12 [ended/lost_bid],"|The Daily Advertiser; Lafayette, La. | 2016-10-15",
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-abdeccb848,Lafayette General Medical Center,Lafayette General Medical Center,? to 2016-12-12 [ended/self_op_conversion],"|The Daily Advertiser; Lafayette, La. | 2016-10-15",
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-7ab5699f8b,Lafayette Medical Center,Aramark Healthcare Services,? to 2016-12-12 [ended/other],"|US Fed News Service, Including US State News; Washington, D.C. | 2016-10-15",
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-b42e58d358,Leo O'Donovan dining hall,Aramark,? to ? [unknown],|University Wire; Carlsbad | 2016-12-12,
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-c6fac648f1,Leo's,Aramark,2016-11-01 to ? [unknown],|University Wire; Carlsbad | 2016-11-08,
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-9c6565cd36,MDOC facilities,Aramark,? to 2015-01-01 [ended/lost_bid],|The Tennessean (1972-); Nashville | 2016-08-08,
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-2bc706d5d0,MPEC,city of Wichita Falls,? to ? [unknown],"|Times Record News (1987-); Wichita Falls, Texas | 2016-11-06",
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-834dc44505,MPEC,Spectra,2016-10-01 to ? [unknown],"|Times Record News (1987-); Wichita Falls, Texas | 2016-12-28; |Times Record News (1987-); Wichita Falls, Texas | 2016-11-06",
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-7a2a8b0198,Mayo Clinic,Compass,? to ? [unknown],"|Post - Bulletin; Rochester, Minn. | 2016-08-31; |Post - Bulletin; Rochester, Minn. | 2016-08-20",
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-7e50ce51b9,Mayo Clinic,Sodexo,? to ? [unknown],"|Post - Bulletin; Rochester, Minn. | 2016-08-31; |Post - Bulletin; Rochester, Minn. | 2016-08-20",
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-77c80aed1b,Michigan,Aramark Correctional Services,? to ? [unknown],"|Kennebec Journal; Augusta, Me. | 2016-10-25; |Morning Sentinel; Waterville, Me. | 2016-10-25",
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-3d1fe964b9,Michigan Department of Corrections,Aramark Correctional Services,? to 2015-09-01 [ended/other],|Crain's Detroit Business; Detroit | 2017-01-30,
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-81701bee59,Michigan Department of Corrections,Aramark,? to 2015-01-01 [ended/lost_bid],"|The Tennessean; Nashville, Tenn. | 2016-08-08; |News Sentinel; Knoxville, Tenn. | 2016-08-05",
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-a94ad7a317,Michigan Department of Corrections,Trinity Services Group,2015-09-01 to ? [unknown],|Crain's Detroit Business; Detroit | 2017-01-30,
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-f2a4e6e182,Michigan Department of Corrections,Aramark,? to 2015-01-01 [ended/other],"|The Daily News Journal; Murfreesboro, Tenn. | 2016-08-08",
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-5b799f6940,Michigan prison food service,Trinity Food Services,2015-09-01 to ? [unknown],"|Detroit Free Press; Detroit, Mich. | 2016-09-07",
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-ffe32747aa,Michigan prison food service,Aramark Correctional Services,? to 2015-09-01 [ended/lost_bid],"|Detroit Free Press; Detroit, Mich. | 2016-09-07",
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-bb4bdba725,Michigan prisons,Trinity Services Group,2015-08-01 to ? [unknown],"|Livingston County Daily Press & Argus; Howell, Mich. | 2016-09-09",
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-eb8b843d8f,Michigan prisons,Aramark Correctional Services,? to 2015-08-01 [ended/lost_bid],"|Livingston County Daily Press & Argus; Howell, Mich. | 2016-09-09",
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-00c0c179e1,Michigan state prisons,Aramark Correctional Services,2013-12-01 to 2015-08-01 [ended/lost_bid],"|Detroit Free Press (1923-), General edition; Detroit | 2016-09-09",
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-801a05dfb4,Michigan state prisons,Trinity Services Group,2015-08-01 to ? [unknown],"|Detroit Free Press (1923-), General edition; Detroit | 2016-09-09",
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-1f323bcd34,Michigan's prison,Aramark Correctional Services,? to 2015-09-01 [ended/lost_bid],"|Lansing State Journal (1980-); Lansing, Michigan | 2017-01-21",
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-db221d4749,Michigan's prison,Trinity Services Group,2015-09-01 to ? [unknown],"|Lansing State Journal (1980-); Lansing, Michigan | 2017-01-21",
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-11c3a2283f,NCH,Sodexo,2012-01-01 to ? [unknown],"|The Naples Daily News (1970-); Naples, Florida | 2016-08-27","Imagine never being able to go out to eat in your own city. That's the reality for Jewish residents who keep kosher strictly, as the second largest city in New England has no kosher-certified restaurants. While that's not a complete surprise, given a decline i…"
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-8ede7be3f5,NCH Healthcare System,Sodexo,2012-01-01 to ? [unknown],"|The News Press; Fort Myers, Fla. | 2016-08-27; |Fort Myers News-Press (1931-); Fort Myers, Florida | 2016-08-27",
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-0d78889d61,Neil Armstrong Elementary,Aramark,? to ? [unknown],"|The Times - Tribune; Scranton, Pa. | 2016-11-10; |TCA Regional News; Chicago | 2016-11-10",
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-9bbabb5b6f,Northwest Missouri State University,Aramark,? to 2017-04-03 [ended/lost_bid],|University Wire; Carlsbad | 2017-01-18,
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-acb504f28c,Northwest Missouri State University,Aramark,? to 2017-04-03 [ended/self_op_conversion],|University Wire; Carlsbad | 2017-01-18,
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-c115bf1de2,Ramsey County correctional facility,Minnesota,? to ? [unknown],|The Guardian (Online); London (UK) | 2016-09-30,
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-7cb512c57e,Rio Tinto,ISS,? to 2016-01-01 [ended/lost_bid],|The Australian Financial Review; Melbourne | 2016-12-03,
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-6930b3a8e3,Rock and Roll Hall of Fame,Aramark,? to ? [unknown],|Fair Disclosure Wire; Linthicum | 2016-08-10,
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-2f7d9a2860,Rutgers University – Newark,Gourmet Dining Services,2016-07-29 to ? [unknown],|University Wire; Carlsbad | 2016-09-27,
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-82397566f3,Rutgers University – Newark,Aramark,? to 2016-07-29 [ended/lost_bid],|University Wire; Carlsbad | 2016-09-27,
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-1b1d922502,SHSU,"ARAMARK Educational Services of Texas, Inc.",? to ? [unknown],"|US Fed News Service, Including US State News; Washington, D.C. | 2016-08-20",
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-84197ee2b6,SMSU,Compass,2016-07-01 to ? [unknown],|University Wire; Carlsbad | 2016-09-08,
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-97484db6ef,SMSU,Aramark,? to 2016-07-01 [ended/lost_bid],|University Wire; Carlsbad | 2016-09-08,
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-d9cda0e85b,SMSU campus,Compass,? to ? [unknown],|University Wire; Carlsbad | 2016-09-08,
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-e269b3b965,SMSU campus,Aramark,? to ? [unknown],|University Wire; Carlsbad | 2016-09-08,
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-4811e10f87,Saint Leo University,Sodexo,? to 2016-09-29 [ended/lost_bid],"|Tampa Bay Times (2012-); Tampa Bay, Florida | 2016-08-17","Imagine never being able to go out to eat in your own city. That's the reality for Jewish residents who keep kosher strictly, as the second largest city in New England has no kosher-certified restaurants. While that's not a complete surprise, given a decline i…"
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-04eaebe0a5,St. Cloud State University,Sodexo,? to 2016-07-01 [ended/lost_bid],"|St. Cloud Times (1988-); St Cloud, Minnesota | 2016-07-31","Imagine never being able to go out to eat in your own city. That's the reality for Jewish residents who keep kosher strictly, as the second largest city in New England has no kosher-certified restaurants. While that's not a complete surprise, given a decline i…"
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-438156e24d,St. Cloud State University,Compass,2016-07-01 to ? [unknown],"|St. Cloud Times (1988-); St Cloud, Minnesota | 2016-07-31","Imagine never being able to go out to eat in your own city. That's the reality for Jewish residents who keep kosher strictly, as the second largest city in New England has no kosher-certified restaurants. While that's not a complete surprise, given a decline i…"
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-430cc2d251,St. Cloud State University's Garvey Commons,Sodexo,? to 2016-07-01 [ended/lost_bid],"|St. Cloud Times; St. Cloud, Minn. | 2016-07-31",
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-7ed39b11fd,St. Cloud State University's Garvey Commons,Compass,2016-07-01 to ? [unknown],"|St. Cloud Times; St. Cloud, Minn. | 2016-07-31; |Star Tribune (1987-); Minneapolis | 2016-08-07",
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-854dfd9b65,St. Cloud State University's Garvey Commons,Sodexo,? to 2016-07-01 [ended/other],|Star Tribune (1987-); Minneapolis | 2016-08-07,"Imagine never being able to go out to eat in your own city. That's the reality for Jewish residents who keep kosher strictly, as the second largest city in New England has no kosher-certified restaurants. While that's not a complete surprise, given a decline i…"
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-64ad77d639,State of Michigan,Aramark,? to 2005-01-01 [ended/lost_bid],"|The Daily News-Journal (1931-); Murfreesboro, Tennessee | 2016-08-08",
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-63618ace5a,Temple,Sodexo,? to 2016-10-01 [ended/lost_bid],|University Wire; Carlsbad | 2016-12-29,
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-7eaafd180d,Temple,Sodexo,? to 2017-06-30 [ended/lost_bid],|University Wire; Carlsbad | 2016-10-25; |University Wire; Carlsbad | 2016-10-18; |Philadelphia Inquirer (1969-); Philadelphia | 2016-10-12,
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-d6e26ad663,Temple,Aramark,2016-10-01 to ? [unknown],|University Wire; Carlsbad | 2016-12-29; |University Wire; Carlsbad | 2016-10-25; |University Wire; Carlsbad | 2016-10-18; |Philadelphia Inquirer (1969-); Philadelphia | 2016-10-12,
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-d73773d53b,Temple,Sodexo,? to 2017-06-01 [ended/other],|University Wire; Carlsbad | 2016-09-13,
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-3241352e3e,Temple University,Aramark,2016-01-01 to ? [unknown],"|Fair Disclosure Wire; Linthicum | 2016-11-15; |MENA Report; Camden | 2016-10-14; |University Wire; Carlsbad | 2016-10-11; |University Wire; Carlsbad | 2017-01-17; |University Wire; Carlsbad | 2016-10-21; |US Fed News Service, Including US State News; Washington, D.C. | 2016-10-12; |TCA Regional News; Chicago | 2016-10-11; |Philadelphia Inquirer (1969-); Philadelphia | 2016-10-12",
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-362dc0ad6e,Temple University,Sodexo,? to 2017-05-13 [ended/lost_bid],|University Wire; Carlsbad | 2017-01-17,
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-6e60c2985f,Temple University,Sodexo,? to 2016-07-01 [ended/lost_bid],|MENA Report; Camden | 2016-10-14,
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-b40c9cc1ae,Temple University,Sodexo,? to 2017-07-01 [ended/lost_bid],"|University Wire; Carlsbad | 2016-10-21; |University Wire; Carlsbad | 2016-10-11; |TCA Regional News; Chicago | 2016-10-11; |Philadelphia Inquirer (1969-); Philadelphia | 2016-10-12; |Philadelphia Inquirer; Philadelphia, Pa. | 2016-11-01",
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-0b7a063aca,Tennessee Department of Correction,TRICOR,? to 2016-10-01 [ended/lost_bid],"|The Daily News Journal; Murfreesboro, Tenn. | 2016-08-08; |The Tennessean; Nashville, Tenn. | 2016-08-08; |The Tennessean (1972-); Nashville | 2016-08-08",
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-8bbe3b87a8,Tennessee Department of Correction,Aramark,2016-10-01 to ? [unknown],"|The Daily News Journal; Murfreesboro, Tenn. | 2016-08-08; |The Tennessean; Nashville, Tenn. | 2016-08-08; |News Sentinel; Knoxville, Tenn. | 2016-08-05; |The Leaf-Chronicle (1979-); Clarksville, Tennessee | 2016-08-08; |The Daily News-Journal (1931-); Murfreesboro, Tennessee | 2016-08-08; |The Tennessean (1972-); Nashville | 2016-08-08",
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-01159e2c55,The Perch,Aramark,? to 2016-05-01 [ended/lost_bid],|University Wire; Carlsbad | 2016-10-06,
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-1eec7daa4e,The Perch,Compass,2016-05-01 to ? [unknown],|University Wire; Carlsbad | 2016-10-06,
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-c79a97a977,Tom Green County Jail,Aramark Correctional Services,? to ? [unknown],"|Standard Times; San Angelo | 2016-09-12; |Standard Times (1928-); San Angelo, Texas | 2016-09-12",
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-4e73938c79,U of L,Aramark,2016-08-01 to ? [unknown],|University Wire; Carlsbad | 2016-09-03; |University Wire; Carlsbad | 2016-09-08,
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-ec7fc6bc5c,U of L,Sodexo,? to ? [unknown],|University Wire; Carlsbad | 2016-09-08,
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-030e9be7e6,UChicago Dining,Compass,? to ? [unknown],|University Wire; Carlsbad | 2016-10-18,
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-c283a0a42a,UChicago Dining,Aramark,? to ? [unknown],|University Wire; Carlsbad | 2016-10-18,
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-dd0f62a573,UK,Aramark,2014-01-01 to ? [unknown],"|University Wire; Carlsbad | 2016-10-05; |Courier - Journal; Louisville, Ky. | 2016-09-21; |The Courier-Journal (1923-); Louisville | 2016-09-21",
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-4f2dacdf27,USCG Academy,Aramark,2016-09-15 to ? [unknown],"|Targeted News Service; Washington, D.C. | 2016-09-15",
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-9c94113394,University of Chicago,Compass,2016-09-01 to ? [unknown],|University Wire; Carlsbad | 2016-10-26,
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-f937662379,University of Chicago,Aramark,? to 2016-09-01 [ended/lost_bid],|University Wire; Carlsbad | 2016-10-26,
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-336ee271ac,University of Maine System,Sodexo,2016-01-01 to ? [unknown],"|Portland Press Herald; Portland, Me. | 2016-10-23",
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-5f97fcec32,University of Maine System,Aramark,? to 2016-01-01 [ended/lost_bid],"|Portland Press Herald; Portland, Me. | 2016-10-23",
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-466064802c,University of Maine at Farmington,Sodexo,? to ? [unknown],"|TCA Regional News; Chicago | 2016-08-26; |Sun Journal; Lewiston, Me. | 2016-08-25",
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-63a5025d7e,University of Maine at Farmington,Aramark,? to ? [unknown],"|TCA Regional News; Chicago | 2016-08-26; |Sun Journal; Lewiston, Me. | 2016-08-25",
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-a2c0a068a7,University of New Orleans,Aramark,1999-01-01 to ? [unknown],|University Wire; Carlsbad | 2016-09-21,
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-0f1a1f4f84,University of Toledo,Aramark,? to ? [unknown],"|The Blade; Toledo, Ohio | 2016-09-17; |TCA Regional News; Chicago | 2016-09-17; |US Fed News Service, Including US State News; Washington, D.C. | 2016-09-25",
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-baaa5a1d9c,University of Toronto,University of Toronto,? to 2016-01-01 [ended/self_op_conversion],|Maclean's; Toronto | 2016-11-07,
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-c915fdc455,University of Toronto,Aramark,? to 2016-01-01 [ended/lost_bid],|Maclean's; Toronto | 2016-11-07,
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-43d5b1ead7,Vassar,Aramark,? to 2017-09-01 [ended/lost_bid],|University Wire; Carlsbad | 2016-10-26,
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-6c383b6eb2,Vassar,Compass,2017-09-01 to ? [unknown],|University Wire; Carlsbad | 2016-10-26,
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-1e382aabbc,Ville Grill,Sodexo,? to 2016-08-01 [ended/lost_bid],|University Wire; Carlsbad | 2016-09-03,
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-8e2acc5ed1,Yosemite National Park,Aramark,? to ? [unknown],|Fair Disclosure Wire; Linthicum | 2016-08-10,
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-465b90cf97,state prison,Aramark Correctional Services,? to 2015-08-01 [ended/lost_bid],"|Lansing State Journal (1980-); Lansing, Michigan | 2016-09-09",
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-9be0178625,state prison,Trinity Services Group,2015-08-01 to ? [unknown],"|Lansing State Journal (1980-); Lansing, Michigan | 2016-09-09",
